Date,Close
2000-01-03,3.8677308559417725
2000-01-04,3.8677308559417725
2000-01-05,3.8677308559417725
2000-01-06,3.8677308559417725
2000-01-07,3.8677308559417725
2000-01-10,3.8677308559417725
2000-01-11,3.8677308559417725
2000-01-12,3.8677308559417725
2000-01-13,3.8677308559417725
2000-01-14,3.8677308559417725
2000-01-17,3.8677308559417725
2000-01-18,3.8677308559417725
2000-01-19,3.8677308559417725
2000-01-20,3.8677308559417725
2000-01-21,3.8677308559417725
2000-01-24,3.8677308559417725
2000-01-25,3.8677308559417725
2000-01-26,3.8677308559417725
2000-01-27,7.845681190490723
2000-01-28,7.845681190490723
2000-01-31,7.845681190490723
2000-02-01,7.845681190490723
2000-02-02,7.845681190490723
2000-02-03,7.845681190490723
2000-02-04,7.845681190490723
2000-02-07,7.845681190490723
2000-02-08,7.845681190490723
2000-02-09,7.845681190490723
2000-02-10,7.845681190490723
2000-02-11,7.845681190490723
2000-02-14,7.845681190490723
2000-02-15,7.845681190490723
2000-02-16,7.845681190490723
2000-02-17,7.845681190490723
2000-02-18,7.845681190490723
2000-02-21,7.845681190490723
2000-02-22,7.845681190490723
2000-02-23,7.845681190490723
2000-02-24,7.845681190490723
2000-02-25,7.845681190490723
2000-02-28,7.845681190490723
2000-02-29,7.845681190490723
2000-03-01,7.845681190490723
2000-03-02,7.845681190490723
2000-03-03,7.845681190490723
2000-03-06,7.845681190490723
2000-03-07,7.845681190490723
2000-03-08,7.845681190490723
2000-03-09,7.845681190490723
2000-03-10,7.845681190490723
2000-03-13,7.845681190490723
2000-03-14,7.845681190490723
2000-03-15,7.845681190490723
2000-03-16,7.845681190490723
2000-03-17,7.845681190490723
2000-03-20,7.845681190490723
2000-03-21,7.845681190490723
2000-03-22,7.845681190490723
2000-03-23,9.335325241088867
2000-03-24,9.335325241088867
2000-03-27,9.335325241088867
2000-03-28,9.335325241088867
2000-03-29,9.335325241088867
2000-03-30,9.335325241088867
2000-03-31,9.335325241088867
2000-04-03,9.335325241088867
2000-04-04,9.335325241088867
2000-04-05,9.335325241088867
2000-04-06,9.335325241088867
2000-04-07,9.335325241088867
2000-04-10,9.335325241088867
2000-04-11,9.335325241088867
2000-04-12,9.335325241088867
2000-04-13,9.335325241088867
2000-04-14,9.335325241088867
2000-04-17,9.335325241088867
2000-04-18,9.335325241088867
2000-04-19,9.335325241088867
2000-04-20,9.335325241088867
2000-04-21,9.335325241088867
2000-04-24,9.335325241088867
2000-04-25,9.335325241088867
2000-04-26,9.335325241088867
2000-04-27,9.335325241088867
2000-04-28,9.335325241088867
2000-05-01,9.335325241088867
2000-05-02,8.350021362304688
2000-05-03,8.183022499084473
2000-05-04,8.183022499084473
2000-05-05,8.183022499084473
2000-05-08,8.183022499084473
2000-05-09,8.183022499084473
2000-05-10,8.183022499084473
2000-05-11,8.183022499084473
2000-05-12,8.183022499084473
2000-05-15,8.183022499084473
2000-05-16,8.183022499084473
2000-05-17,8.183022499084473
2000-05-18,8.183022499084473
2000-05-19,8.183022499084473
2000-05-22,8.183022499084473
2000-05-23,8.183022499084473
2000-05-24,8.183022499084473
2000-05-25,8.183022499084473
2000-05-26,8.183022499084473
2000-05-29,8.183022499084473
2000-05-30,7.448221206665039
2000-05-31,7.448221206665039
2000-06-01,7.448221206665039
2000-06-02,7.448221206665039
2000-06-05,7.448221206665039
2000-06-06,7.448221206665039
2000-06-07,7.448221206665039
2000-06-08,7.448221206665039
2000-06-09,7.448221206665039
2000-06-12,7.448221206665039
2000-06-13,7.448221206665039
2000-06-14,7.448221206665039
2000-06-15,7.448221206665039
2000-06-16,7.448221206665039
2000-06-19,7.448221206665039
2000-06-20,7.448221206665039
2000-06-21,7.448221206665039
2000-06-22,7.448221206665039
2000-06-23,7.448221206665039
2000-06-26,7.448221206665039
2000-06-27,7.448221206665039
2000-06-28,7.448221206665039
2000-06-29,7.448221206665039
2000-06-30,7.448221206665039
2000-07-03,7.448221206665039
2000-07-04,9.185025215148926
2000-07-05,9.185025215148926
2000-07-06,9.185025215148926
2000-07-07,9.185025215148926
2000-07-10,9.185025215148926
2000-07-11,9.185025215148926
2000-07-12,9.185025215148926
2000-07-13,9.185025215148926
2000-07-14,9.185025215148926
2000-07-17,9.185025215148926
2000-07-18,9.185025215148926
2000-07-19,9.185025215148926
2000-07-20,9.185025215148926
2000-07-21,9.185025215148926
2000-07-24,9.185025215148926
2000-07-25,9.185025215148926
2000-07-26,9.185025215148926
2000-07-27,9.185025215148926
2000-07-28,9.185025215148926
2000-07-31,9.185025215148926
2000-08-01,9.185025215148926
2000-08-02,9.185025215148926
2000-08-03,9.185025215148926
2000-08-04,9.185025215148926
2000-08-07,9.185025215148926
2000-08-08,9.185025215148926
2000-08-09,9.185025215148926
2000-08-10,9.185025215148926
2000-08-11,9.185025215148926
2000-08-14,8.116222381591797
2000-08-15,8.116222381591797
2000-08-16,8.116222381591797
2000-08-17,8.116222381591797
2000-08-18,8.116222381591797
2000-08-21,8.116222381591797
2000-08-22,8.116222381591797
2000-08-23,8.116222381591797
2000-08-24,8.116222381591797
2000-08-25,8.116222381591797
2000-08-28,8.116222381591797
2000-08-29,7.24782133102417
2000-08-30,7.24782133102417
2000-08-31,7.24782133102417
2000-09-01,7.24782133102417
2000-09-04,7.24782133102417
2000-09-05,7.24782133102417
2000-09-06,7.24782133102417
2000-09-07,7.24782133102417
2000-09-08,7.24782133102417
2000-09-11,7.24782133102417
2000-09-12,7.24782133102417
2000-09-13,7.24782133102417
2000-09-14,7.24782133102417
2000-09-15,8.316622734069824
2000-09-18,7.912482261657715
2000-09-19,7.912482261657715
2000-09-20,7.912482261657715
2000-09-21,7.912482261657715
2000-09-22,7.912482261657715
2000-09-25,7.912482261657715
2000-09-26,7.912482261657715
2000-09-27,7.912482261657715
2000-09-28,7.912482261657715
2000-09-29,7.912482261657715
2000-10-02,7.912482261657715
2000-10-03,7.912482261657715
2000-10-04,7.912482261657715
2000-10-05,8.299922943115234
2000-10-06,8.299922943115234
2000-10-09,8.299922943115234
2000-10-10,8.299922943115234
2000-10-11,8.299922943115234
2000-10-12,8.299922943115234
2000-10-13,8.299922943115234
2000-10-16,8.299922943115234
2000-10-17,8.299922943115234
2000-10-18,8.299922943115234
2000-10-19,8.082823753356934
2000-10-20,8.082823753356934
2000-10-23,8.149622917175293
2000-10-24,8.149622917175293
2000-10-25,8.149622917175293
2000-10-26,8.149622917175293
2000-10-27,7.884092807769775
2000-10-30,7.884092807769775
2000-10-31,7.884092807769775
2000-11-01,7.884092807769775
2000-11-02,7.884092807769775
2000-11-03,7.884092807769775
2000-11-06,7.884092807769775
2000-11-07,7.884092807769775
2000-11-08,7.884092807769775
2000-11-09,7.884092807769775
2000-11-10,8.350021362304688
2000-11-13,8.350021362304688
2000-11-14,8.350021362304688
2000-11-15,7.314621925354004
2000-11-16,7.314621925354004
2000-11-17,7.314621925354004
2000-11-20,7.314621925354004
2000-11-21,7.314621925354004
2000-11-22,7.314621925354004
2000-11-23,7.314621925354004
2000-11-24,7.314621925354004
2000-11-27,7.314621925354004
2000-11-28,7.314621925354004
2000-11-29,7.314621925354004
2000-11-30,7.314621925354004
2000-12-01,7.314621925354004
2000-12-04,7.314621925354004
2000-12-05,7.314621925354004
2000-12-06,7.314621925354004
2000-12-07,7.314621925354004
2000-12-08,7.014019012451172
2000-12-11,7.448221206665039
2000-12-12,7.448221206665039
2000-12-13,7.849023818969727
2000-12-14,7.849023818969727
2000-12-15,7.1810197830200195
2000-12-18,7.1810197830200195
2000-12-19,7.1810197830200195
2000-12-20,7.1810197830200195
2000-12-21,7.1810197830200195
2000-12-22,7.1810197830200195
2000-12-25,7.1810197830200195
2000-12-26,7.1810197830200195
2000-12-27,7.1810197830200195
2000-12-28,7.1810197830200195
2000-12-29,7.1810197830200195
2001-01-01,7.1810197830200195
2001-01-02,7.1810197830200195
2001-01-03,7.414821624755859
2001-01-04,7.414821624755859
2001-01-05,7.414821624755859
2001-01-08,7.414821624755859
2001-01-09,7.414821624755859
2001-01-10,7.414821624755859
2001-01-11,7.414821624755859
2001-01-12,7.414821624755859
2001-01-15,7.414821624755859
2001-01-16,7.414821624755859
2001-01-17,7.414821624755859
2001-01-18,7.414821624755859
2001-01-19,8.082823753356934
2001-01-22,8.082823753356934
2001-01-23,8.645615577697754
2001-01-24,8.645615577697754
2001-01-25,8.645615577697754
2001-01-26,8.645615577697754
2001-01-29,8.645615577697754
2001-01-30,8.617225646972656
2001-01-31,8.617225646972656
2001-02-01,8.617225646972656
2001-02-02,8.617225646972656
2001-02-05,8.85102367401123
2001-02-06,8.85102367401123
2001-02-07,8.85102367401123
2001-02-08,8.617225646972656
2001-02-09,8.617225646972656
2001-02-12,8.617225646972656
2001-02-13,8.617225646972656
2001-02-14,8.617225646972656
2001-02-15,8.617225646972656
2001-02-16,8.617225646972656
2001-02-19,8.617225646972656
2001-02-20,8.617225646972656
2001-02-21,8.617225646972656
2001-02-22,8.617225646972656
2001-02-23,8.617225646972656
2001-02-26,8.617225646972656
2001-02-27,8.617225646972656
2001-02-28,8.617225646972656
2001-03-01,8.617225646972656
