Date,Close
1980-12-12,0.09872590750455856
1980-12-15,0.0935753583908081
1980-12-16,0.08670710027217865
1980-12-17,0.08885320276021957
1980-12-18,0.09142924845218658
1980-12-19,0.0970090702176094
1980-12-22,0.10173043608665466
1980-12-23,0.1060234010219574
1980-12-24,0.11160317808389664
1980-12-26,0.1219051256775856
1980-12-29,0.1236220970749855
1980-12-30,0.12061751633882523
1980-12-31,0.11718377470970154
1981-01-02,0.1184714064002037
1981-01-05,0.11589616537094116
1981-01-06,0.11074473708868027
1981-01-07,0.1060234010219574
1981-01-08,0.1038772463798523
1981-01-09,0.1094571128487587
1981-01-12,0.1085987240076065
1981-01-13,0.10473568737506866
1981-01-14,0.10516493767499924
1981-01-15,0.10731100291013718
1981-01-16,0.10645255446434021
1981-01-19,0.11289087682962418
1981-01-20,0.1094571128487587
1981-01-21,0.11160317808389664
1981-01-22,0.11289087682962418
1981-01-23,0.11246161162853241
1981-01-26,0.11074473708868027
1981-01-27,0.1098862960934639
1981-01-28,0.10645255446434021
1981-01-29,0.10258964449167252
1981-01-30,0.0970090702176094
1981-02-02,0.09142924845218658
1981-02-03,0.09486301988363266
1981-02-04,0.09829670935869217
1981-02-05,0.09829670935869217
1981-02-06,0.09872590750455856
1981-02-09,0.0935753583908081
1981-02-10,0.0935753583908081
1981-02-11,0.0905708372592926
1981-02-12,0.08971157670021057
1981-02-13,0.08756554126739502
1981-02-17,0.08971157670021057
1981-02-18,0.0935753583908081
1981-02-19,0.08799473196268082
1981-02-20,0.08327338844537735
1981-02-23,0.08456102758646011
1981-02-24,0.08155646920204163
1981-02-25,0.08670710027217865
1981-02-26,0.08799473196268082
1981-02-27,0.09100000560283661
1981-03-02,0.09142924845218658
1981-03-03,0.09014158695936203
1981-03-04,0.08928238600492477
1981-03-05,0.08885320276021957
1981-03-06,0.08799473196268082
1981-03-09,0.08112731575965881
1981-03-10,0.07726357132196426
1981-03-11,0.07425905019044876
1981-03-12,0.07726357132196426
1981-03-13,0.0764051228761673
1981-03-16,0.07941040396690369
1981-03-17,0.08327338844537735
1981-03-18,0.0884239673614502
1981-03-19,0.08756554126739502
1981-03-20,0.0884239673614502
1981-03-23,0.09185849875211716
1981-03-24,0.09142924845218658
1981-03-25,0.08971157670021057
1981-03-26,0.08799473196268082
1981-03-27,0.0849902480840683
1981-03-30,0.0849902480840683
1981-03-31,0.08413179963827133
1981-04-01,0.08327338844537735
1981-04-02,0.0905708372592926
1981-04-03,0.09100000560283661
1981-04-06,0.08928238600492477
