Date,Close
2002-08-12,28.437101364135742
2002-08-13,28.05208969116211
2002-08-14,26.118074417114258
2002-08-15,26.118074417114258
2002-08-16,26.05541229248047
2002-08-19,25.410736083984375
2002-08-20,26.118074417114258
2002-08-21,27.398466110229492
2002-08-22,28.580364227294922
2002-08-23,30.299476623535156
2002-08-26,30.192031860351562
2002-08-27,29.439931869506836
2002-08-28,29.466781616210938
2002-08-29,29.466781616210938
2002-08-30,31.553003311157227
2002-09-02,31.875335693359375
2002-09-03,30.380062103271484
2002-09-04,31.042648315429688
2002-09-05,30.854623794555664
2002-09-06,29.708526611328125
2002-09-09,29.32351303100586
2002-09-10,29.32351303100586
2002-09-11,30.066680908203125
2002-09-12,30.218917846679688
2002-09-13,29.359344482421875
2002-09-16,28.786291122436523
2002-09-17,29.627958297729492
2002-09-18,28.714672088623047
2002-09-19,28.472915649414062
2002-09-20,28.0073184967041
2002-09-23,27.53276824951172
2002-09-24,26.601579666137695
2002-09-25,26.807519912719727
2002-09-26,27.22835922241211
2002-09-27,27.559616088867188
2002-09-30,26.556819915771484
2002-10-01,26.332965850830078
2002-10-02,26.332965850830078
2002-10-03,27.040319442749023
2002-10-04,26.870197296142578
2002-10-07,26.753793716430664
2002-10-08,27.479049682617188
2002-10-09,26.780649185180664
2002-10-10,26.807519912719727
2002-10-11,27.371610641479492
2002-10-14,27.17462730407715
2002-10-15,27.17462730407715
2002-10-16,27.22835922241211
2002-10-17,27.22835922241211
2002-10-18,27.801387786865234
2002-10-21,28.231170654296875
2002-10-22,27.21044158935547
2002-10-23,27.08509063720703
2002-10-24,26.610538482666016
2002-10-25,26.064355850219727
2002-10-28,25.679349899291992
2002-10-29,25.9031925201416
2002-10-30,26.341936111450195
2002-10-31,26.753793716430664
2002-11-01,26.47623062133789
2002-11-04,26.67322540283203
2002-11-05,26.386693954467773
2002-11-06,26.386693954467773
2002-11-07,27.201480865478516
2002-11-08,26.726947784423828
2002-11-11,26.32402229309082
2002-11-12,26.45832061767578
2002-11-13,26.23448371887207
2002-11-14,26.59263801574707
2002-11-15,27.165666580200195
2002-11-18,27.443241119384766
2002-11-19,27.443241119384766
2002-11-20,28.34756851196289
2002-11-21,30.800891876220703
2002-11-22,30.326339721679688
2002-11-25,30.272611618041992
2002-11-26,30.09354591369629
2002-11-27,29.45783233642578
2002-11-28,30.65762710571289
2002-11-29,30.65762710571289
2002-12-02,33.94367599487305
2002-12-03,35.88662338256836
2002-12-04,34.68681335449219
2002-12-05,35.564292907714844
2002-12-06,36.495460510253906
2002-12-09,34.740543365478516
2002-12-10,35.53742218017578
2002-12-11,37.21177673339844
2002-12-12,37.51620101928711
2002-12-13,37.66841506958008
2002-12-16,36.04780197143555
2002-12-17,35.385223388671875
2002-12-18,35.053924560546875
2002-12-19,38.017616271972656
2002-12-20,38.33097839355469
